� � � � � � Product ID,� � � � � � Product Name,� � � � � � Price,� � � � � � Discount(%),No. of Sells,� � � � � � City,� � � � � � SKU,Revenue,No of reviews,Country
318729542,Multicolor Cotton Short Sleeve T-Shirt For Men_Tshirt For Man,550,N/A,28,Dhaka,318729542_BD-1454702520,15400,8,BD
225083348,Quicksilver Black Cotton Long Sleeve Tshirt For Men - T Shirt For Man - গেঞ্জি ছেলেদের - T Shirt,189,63% Off,411,Dhaka,225083348_BD-1170469909,77679,44,BD
213112695,Custom Experience - Jujutsu kaisen Itadori sukuna White Poly Cotton Anime T-Shirt - Couture - High-end - Designed - Urban Vibes,159,55% Off,128,Dhaka,213112695_BD-1440798914,20352,24,BD
326415357,BLUE  COLOR COTTON LONG SLEEVE SMART T-SHART FOR MEN .,168,58% Off,100,Dhaka,326415357_BD-1574220352,16800,10,BD
320914553,Most Excellent Half Sleeve Comfortable Round Neck Tshirt,140,60% Off,6,Dhaka,320914553_BD-1486133377,840,1,BD
320392389,Black short Sleeve t shirts for men- half sleeve round neck t shirt for men,165,45% Off,74,Dhaka,320392389_BD-1481408273,12210,5,BD
286138529,EXPORT QUALLY Solid T-Shirt Black/White Color Cotton T-Shirt For Men premium Quality T-shirt,139,N/A,8,Dhaka,286138529_BD-1351523683,1112,A,BD
175040017,New Stylist Printed  Cotton Half  Sleeve T Shirt For Men - T Shirt,99,60% Off,98,Dhaka,175040017_BD-1112370109,9702,9,BD
160870392,Premium Stylish Black & Red T-Shirt - Comfortable and Soft Fabrics for Men - Full Sleeve & Round Collar,195,76% Off,1200,Dhaka,160870392_BD-1092766203,234000,123,BD
324583433,White Poly-Cotton Full  Sleeve T Shirt For Men,207,60% Off,191,Dhaka,324583433_BD-1553393196,39537,19,BD
138200276,Just Do It  - Manfare'S Premium Casual T-Shirt For Men - T Shirt For Man I MF-165,427,22% Off,663,Dhaka,138200276_BD-1352371896,283101,138,BD
343890358,Solid Casual T Shirt For Man - T Shirt For Man,88,60% Off,N/A,Dhaka,343890358_BD-1677470194,#VALUE!,A,BD
312414718,Black Cotton Half Sleeve Long T-Shirt For Women,194,57% Off,370,Dhaka,312414718_BD-1402124026,71780,56,BD
224032532,Printed Casual T-Shirt for Man - Effortless Style with Trendy Fashion for Your Casual Wardrobe,99,45% Off,1700,Dhaka,224032532_BD-1169832348,168300,214,BD
282205042,Drop Shoulder  Half  Sleeve T-Shirt For Men - T Shirt  - T Sirt,244,51% Off,156,Dhaka,282205042_BD-1270947716,38064,12,BD
267474383,2 Combo T-Shirts For Man| Half Sleeve T Shirt For Men | Combo T-Shirt,189,37% Off,144,Dhaka,267474383_BD-1239372361,27216,31,BD
234890875,#NAME?,145,42% Off,51,Dhaka,234890875_BD-1316355441,7395,4,BD
218290621,Comfortable Jersey Tshirt For Menz Fashion - T Shirt For Man - T Shirt For Man - T Shirt,125,43% Off,177,Dhaka,218290621_BD-1166145419,22125,25,BD
191928080,High Quality Blue Cotton T-Shirt & 2 Quarter Pants For Man - Tshirt For Men - T Shirt For Man - T Shirt For Man - T Shirt For Man - T Shirt,259,63% Off,1600,Dhaka,191928080_BD-1138829317,414400,126,BD
163388846,Black  Color Printed Stylish Cotton Full Sleeve T-Shirt For Men - T Shirt,245,30% Off,930,Dhaka,163388846_BD-1095872631,227850,84,BD
392649604,printed Boys T-shirt/ Tshirt For Men/ T-shirt Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,90,63% Off,15,Dhaka,392649604_BD-1958536859,1350,2,BD
344218389,New Desing Digital printed Boys T-shirt/ Tshirt For Men/ T-shirt,90,61% Off,30,Dhaka,344218389_BD-1678868960,2700,1,BD
324785185,Black Full Sleeve T Shirt For Men - Revel in Style - Round Neck - Perfect Casual Wear - Suitable for All Seasons,237,41% Off,38,Dhaka,324785185_BD-1555294911,9006,7,BD
323934968,Cartoon T-shirt,,,,,,,,
136858724,Pink Cotton Short Sleeve T-Shirt For Women - T Shirt For Women,110,72% Off,189,Dhaka,136858724_BD-1059092292,20790,22,BD
343895146,Solid Jersey Half Sleeve Tshirt,88,60% Off,N/A,Dhaka,343895146_BD-1677470389,#VALUE!,A,BD
290511151,Armmy Red Psg Jersey T Shirt For Men,99,72% Off,542,Dhaka,290511151_BD-1293884373,53658,48,BD
264280115,2020 Smile Face Print T-Shirt Women Jersy O Neck Short Sleeve Tees Summer T Shirts - T Shirt For Women,114,38% Off,250,Dhaka,264280115_BD-1234687831,28500,32,BD
248958071,Embrace Style with Stylish Cotton Half Sleeve Round Neck T-Shirt For Men - Trendy and Comfortable,172,31% Off,598,Dhaka,248958071_BD-1195329701,102856,50,BD
216824449,Stylish Cotton Short Sleeve T-Shirt For Men.,128,77% Off,162,Dhaka,216824449_BD-1249024301,20736,17,BD
411355604,2024 New Excellent T-shirts Of Good Quality Men's half-sleeved T-shirts,99,50% Off,N/A,Dhaka,411355604_BD-2034673620,#VALUE!,A,BD
347127648,Summer Combo 2pcs Set - Round Neck and Half/Short Sleeve T-Shirt & Quarter Pant for Men Combo Set – Half/Short Hata T Shirt & Short Pant | Two Pieces Combo Set | Black | Patwary Expo,275,39% Off,99,Dhaka,347127648_BD-1697326646,27225,8,BD
338050733,Daraz New Desing Soft & Comfortable T-shirt For Men,83,72% Off,120,Dhaka,338050733_BD-1651099840,9960,4,BD
319796251,Black and Yellow Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,275,45% Off,30,Dhaka,319796251_BD-1698137832,8250,4,BD
267240477,MEN'S COTTON T-SHIRT ARTCELL NEW,358,38% Off,25,Dhaka,267240477_BD-1239048414,8950,5,BD
311211669,Black Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,138,45% Off,25,Dhaka,311211669_BD-1396368584,3450,2,BD
408889892,Tshirt 2 pcs For Mens,199,33% Off,N/A,Dhaka,408889892_BD-2021493740,#VALUE!,2,BD
338704566,Half Sleeve Chinese Microfibre DTF printed Tshirts for Men,75,62% Off,20,Dhaka,338704566_BD-1657041682,1500,2,BD
330443941,Blue Color Chaina Micro fib Long Sleeve Men's T-Shirt .,165,55% Off,70,Dhaka,330443941_BD-1609870971,11550,6,BD
149690339,Style with Gray Cotton Long Sleeve T-Shirt For Men - Featuring Genji - A Stylish Round Neck Choice for All Seasons - Perfect Casual Wear,190,62% Off,231,Dhaka,149690339_BD-1076032993,43890,30,BD
324522073,Navy Blue Full Sleeve T-Shirt For Men - Versatile and Stylish - 170+GSM - Best Attire For Mens For All Season,250,29% Off,13,Dhaka,324522073_BD-1553169136,3250,5,BD
320393228,Black short Sleeve t shirts for men- half sleeve round neck t shirt for men,199,33% Off,8,Dhaka,320393228_BD-1481424146,1592,3,BD
160662544,BLACK COLOR COTTON LONG SLEEVE CASUAL T- SHART FOR MEN .,186,38% Off,48,Dhaka,160662544_BD-1092518829,8928,6,BD
264412629,BLACK COLOUR COTTON LONG SLEEV CASUAL T- SHART FOR MEN .,187,48% Off,22,Dhaka,264412629_BD-1234830833,4114,3,BD
279780365,Manfare's Premium Solid T Shirt Combo (MF-456),1019,32% Off,247,Dhaka,279780365_BD-1265119713,251693,36,BD
231708316,Black Color Stylist Printed Cotton Half Sleeve T-Shirt ( Set )for Men - T Shirt For Man - T Shirt For Man - T Shirt For Man,399,39% Off,180,Dhaka,231708316_BD-1174827893,71820,12,BD
229133885,Premium quality Printed  T-shirt For Man - Tshirt For Men,79,60% Off,34,Dhaka,229133885_BD-1172829398,2686,9,BD
217354819,ORANGE COLOUR COTTON EXPORT QUALITY SMART SHORT SLEEVE T- SHART FOF MEN,,,,,,,,
275606347,Step into Simplicity with Texpark Solid T-Shirt - A Classic Choice for All Seasons - Offering Timeless Style and Comfort,219,37% Off,1100,Dhaka,275606347_BD-1253640994,240900,151,BD
229730466,Black Printed Exclusive Summer Combo T-Shirt & Pant - T-Shirt - T Shirt For Man - T Shirt For Man - T Shirt For Man,299,40% Off,629,Dhaka,229730466_BD-1173289369,188071,47,BD
213607678,QUALITY STYLISH BLACK & GREY COLOR LONG SLEEVE CASUAL T-SHART FOR MEN .,147,41% Off,150,Dhaka,213607678_BD-1162835244,22050,20,BD
128616342,Light Yellow Short Sleeves T-Shirt For Men(Love  Red Hart ) - Genji,99,34% Off,570,Dhaka,128616342_BD-1048452932,56430,20,BD
362247686,Summer soft T-Shirt For Man| Half Sleeve T Shirt For Men,96,52% Off,42,Dhaka,362247686_BD-1787344839,4032,7,BD
325169846,Embrace Classic Elegance with the White Premium Quality Full Sleeve T-Shirt for Men - Round Neck Casual Wear for Timeless Style,201,66% Off,213,Dhaka,325169846_BD-1559462774,42813,21,BD
324440931,premium quality Cotton fabric full sleeve Raglan t shirt for men-Raglan t-shirt,210,47% Off,19,Dhaka,324440931_BD-1552824121,3990,3,BD
287539148,SMUG Premium T-shirt Fabric soft and comfortable - Multi  Color,288,52% Off,3100,Dhaka,287539148_BD-1299471206,892800,374,BD
266953404,Men's 100% Export Quality Premium Short Sleeve T-Shirt.,161,78% Off,5,Dhaka,266953404_BD-1238597054,805,2,BD
266423914,Music Enthusiasts Rejoice with Music T-Shirt For Men - Half Sleeve Round Neck Comfort and Style,199,N/A,247,Dhaka,266423914_BD-1238141032,49153,41,BD
266267232,Shironamhin T-Shirt for Man - Half Sleeve T-Shirt - Showcase Your Style with Comfortable and Trendy Fashion,98,45% Off,126,Dhaka,266267232_BD-1237999852,12348,15,BD
365665750,SMUG Premium Sport T-Shirt for Men - Fabric Is Soft and Comfortable,293,55% Off,79,Dhaka,365665750_BD-1820745331,23147,14,BD
342268744,Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail,199,N/A,177,Dhaka,342268744_BD-1794033678,35223,17,BD
314715953,Exclusive Megi Jersey T shirt For Man Dorji Mall,99,65% Off,44,Dhaka,314715953_BD-1417447458,4356,6,BD
318985767,Over Size black T shirt for man and woman,306,55% Off,49,Dhaka,318985767_BD-1459550453,14994,7,BD
300358466,Black Cotton Combo Men's T-Shirt & Pant - T-Shirt & Trouser Pant for Men - Half Sleeve Round Neck - Summer Wear Comfort,437,27% Off,88,Dhaka,300358466_BD-1334484249,38456,10,BD
337369928,White Black Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,350,42% Off,11,Dhaka,337369928_BD-1645362266,3850,2,BD
243124555,Too Close Master - Premium Unisex/ Men  T-shirt By Artemis,595,N/A,N/A,Dhaka,243124555_BD-1187217389,#VALUE!,A,BD
229128785,Premium quality Printed   T-shirt For Man,79,60% Off,31,Dhaka,229128785_BD-1172894154,2449,2,BD
252008926,Pree Fire Navy Blue And Black Short Sleeves T-Shirt For Mens - T Shirt For Man - T Sirt,84,62% Off,15,Dhaka,252008926_BD-1197441269,1260,2,BD
343100847,Comfortable casual T-shirt for men,89,53% Off,N/A,Dhaka,343100847_BD-1673162736,#VALUE!,2,BD
274360140,Men's Regular-Fit Short-Sleeve T-Shirt with Round Neck - Lightweight Comfort for Everyday Wear,187,38% Off,320,Dhaka,274360140_BD-1328493803,59840,26,BD
340808227,Black Combo T-Shirt & trouser Pant For Man,430,28% Off,N/A,Dhaka,340808227_BD-1670785804,#VALUE!,2,BD
319789710,Black Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,289,42% Off,11,Dhaka,319789710_BD-1471837184,3179,2,BD
145104620,No Girlfriend No Pera Short Sleeve T-Shirt For Men - T Shirt For Man,110,44% Off,1900,Dhaka,145104620_BD-1070194450,209000,105,BD
343640303,Always Smile  T shirt -Febric soft and comfortable to wear - T Shirt For Man or Ledis,112,44% Off,N/A,Dhaka,343640303_BD-1675401497,#VALUE!,A,BD
278176049,Full Sleeve Cotton T-Shirt for Men - T Shirt For Man - T Shirt For Man - T Shirt - T Sirt,150,57% Off,100,Dhaka,278176049_BD-1260141605,15000,12,BD
344180334,Black T-Shirt | Solid Black T-shirt | T-shirt,450,N/A,8,Dhaka,344180334_BD-1678735965,3600,3,BD
322006012,Ladies Stylish Half-Sleeve Tops & T Shirt for Women - Yellow | OTAM,111,72% Off,46,Dhaka,322006012_BD-1501859990,5106,7,BD
314067458,Fashion Ladies Short Sleeve Casual Girl Print New T-Shirt,180,60% Off,860,Dhaka,314067458_BD-1409865097,154800,97,BD
299916449,Black& Cotton Combo T-Shirt & Trouser Pant For Man - T Shirt,420,30% Off,21,Dhaka,299916449_BD-1332752279,8820,3,BD
276117173,Stylish Black Full Sleeve Round Neck T-Shirt for Men - Perfect for All Seasons - Infusing Sophistication in Every Thread,250,50% Off,7100,Dhaka,276117173_BD-1254779517,1775000,647,BD
224641116,Quality Solid Black T-Shirt For Men. - T Shirt For Man - T Shirt For Man,260,N/A,310,Rajshahi,224641116_BD-1170279151,80600,33,BD
190948934,Renegade Full Sleeve Tshirt For Men- - T Shirt For Man - T Shirt For Man - T Shirt  - T Sirt,167,67% Off,116,Dhaka,190948934_BD-1138169473,19372,19,BD
159744536,Menz Stylish Full Hata Tshirt - T Shirt - T Shirt,115,48% Off,13,Dhaka,159744536_BD-1091378508,1495,1,BD
313514402,Ekdiner koshai tshirt for men eid 2024,135,44% Off,1100,Dhaka,313514402_BD-1495272949,148500,77,BD
295298177,New Stylist Printed Cotton Half Sleeve T Shirt For Men,168,44% Off,165,Dhaka,295298177_BD-1306354274,27720,18,BD
227606026,White And Black( Print) Cotton Short Sleeve T-Shirt For Men-Mymuna Fashion Bd - T Shirt For Man,189,62% Off,23,Dhaka,227606026_BD-1171683340,4347,6,BD
179082453,BLACK COLOUR COTTON LONG SLEEVE CASUAL T-SHART FOR MEN .,148,51% Off,72,Dhaka,179082453_BD-1120159180,10656,10,BD
177560201,New Stylist Printed  Cotton Half  Sleeve T Shirt For Men - T Shirt - T Shirt For Man,99,60% Off,374,Dhaka,177560201_BD-1117546187,37026,51,BD
324992977,Fashionable Long Sleeve Casual T-Shirt For Men - Soft & Comfortable - Perfect for All Season,240,40% Off,94,Dhaka,324992977_BD-1556867358,22560,12,BD
299430785,Black Cotton Combo T-Shirt & trouser Pant For Man-Black T-shirt and Pant for men - T Shirt,437,27% Off,183,Dhaka,299430785_BD-1329915396,79971,22,BD
244868437,Indispensable -Quality And Durablity -T-Shirt &Pant Set For Man - T Shirt For Man - T Shirt- Innovative Remarkable - Disclose Styles & Luxe,285,53% Off,816,Dhaka,244868437_BD-1188476181,232560,66,BD
202438875,White Printed Exclusive Summer Combo T-Shirt & Pant - T Shirt For Man - T Shirt For Man - T Shirt,299,40% Off,561,Dhaka,202438875_BD-1150038363,167739,35,BD
275023255,islamic casual t-shirt for men,87,65% Off,603,Dhaka,275023255_BD-1347365093,52461,72,BD
111992395,White Cotton T-Shirt For Men - T Shirt,137,66% Off,42,Dhaka,111992395_BD-1028908107,5754,2,BD
409794213,Whimsical Understated -Craftsmanship and Trendy -Stream Rap T Shirt For Man Ii Printed Casual T Shirt,96,52% Off,N/A,Dhaka,409794213_BD-2025556617,#VALUE!,A,BD
324518672,Cozy and Stylish with Premium Quality Soft & Comfortable Mesh Fabric Full Sleeve T-Shirt for Winter - Stay Warm in Style,264,69% Off,69,Rajshahi,324518672_BD-1601378707,18216,12,BD
225839664,"Floral Alphabet Letters ""K"" T-Shirt - T Shirt For Man - T Shirt For Man -  - T Shirt",125,52% Off,25,Dhaka,225839664_BD-1170758004,3125,3,BD
324148353,Upgrade Your Style - Stylish Printed Half Sleeve T-Shirt & Full Pant Set for Men | Crafted from Comfortable Jersey Material,479,47% Off,12,Dhaka,324148353_BD-1550384259,5748,1,BD
296727727,Summer Combo T-Shirt  & Pant - T Shirt,230,54% Off,6,Dhaka,296727727_BD-1313103550,1380,2,BD
411822571,Sadhin Bangladesh Printed Casual T-Shirt for Men - Showcase Unique Style in Your Casual and Stylish Fashion,99,50% Off,11,Dhaka,411822571_BD-2037851124,1089,2,BD
346116912,White printed Exclusive Summer Combo T-Shirt & Pant - T Shirt For Man - T Shirt For Man,287,66% Off,20,Dhaka,346116912_BD-1693602339,5740,2,BD
410373538,Bolo Bir Chiro Unnoto Momo Shir Printed Casual T-Shirt//Tshirt For Men,95,52% Off,9,Dhaka,410373538_BD-2028931388,855,1,BD
339191754,best High Quality half Sleeve t-shirt for Women and girls,96,52% Off,N/A,Dhaka,339191754_BD-1661806604,#VALUE!,A,BD
325177210,Black Premium Quality Full Sleeve T-Shirt for Men,255,57% Off,5,Dhaka,325177210_BD-1559474838,1275,3,BD
344318546,Black Colour Half Sleeve T-Shirt for Men,150,40% Off,7,Dhaka,344318546_BD-1680315708,1050,2,BD
324796626,Premium Stylish T-Shirt - Screen Print Comfortable and Soft Synthetic Fabrics for Men - Full Sleeve & Round Collar,237,41% Off,646,Dhaka,324796626_BD-1555409496,153102,63,BD
343178448,Tree Maroon Mens New Fashionable New Desing Digital printed T-shirt For Men,107,46% Off,145,Dhaka,343178448_BD-1673341919,15515,13,BD
346215353,White Sleeveless T-Shirt And 2 Quarter Pant For Men,277,31% Off,12,Dhaka,346215353_BD-1694244451,3324,4,BD
344000359,Black Combo T-Shirts & Pants for Men - Stylish Matching Sets - Easy to Use And Maintain - Comfortable and Fashionable T-Shirts and Pants,272,32% Off,19,Dhaka,344000359_BD-1678237850,5168,2,BD
277201456,Excellent Chinese Design Fashionable Full Sleeve Tshirt for Menz,120,54% Off,93,Dhaka,277201456_BD-1257148349,11160,10,BD
270523296,Manfare's Premium Solid T Shirt - Grey I,359,20% Off,210,Dhaka,270523296_BD-1242222424,75390,59,BD
231670520,Embrace Winter Vibes with Trendy Contrast Color Men's Full & Long Sleeve T-Shirts by Vantage - Stay Warm and Stylish Throughout the Chilly Season,399,39% Off,576,Dhaka,231670520_BD-1174800111,229824,38,BD
216913196,Black  Colour Cotton short Sleeve Tshirt For Men,95,62% Off,21,Dhaka,216913196_BD-1165424908,1995,6,BD
216197777,Winter New Cricket Test White Jersey - T Shirt For Man - T Shirt For Man - T Shirt,189,58% Off,198,Dhaka,216197777_BD-1822643097,37422,33,BD
175938922,Cotton Short Sleeve  T-Shirt For Man,98,72% Off,41,Rangpur,175938922_BD-1114926339,4018,3,BD
162774789,New Fashion O-Neck Solid Men T-Shirt Casual Long Sleeve Slim Clothes Men Poly Cotton Tee Shirts - T Shirt For Man - T Shirt For Man,125,43% Off,131,Dhaka,162774789_BD-1094980951,16375,15,BD
344755863,Black Full Sleeve T Shirt For Men,158,37% Off,7,Dhaka,344755863_BD-1685175860,1106,1,BD
336738628,Car R34 Premium Quality - Casual T Shirt // For Men T Shirt,92,46% Off,9,Dhaka,336738628_BD-1640843650,828,1,BD
315621452,Athleisure - Avant Grade - Upscale Need - Short Sleeve T-Shirt For Mens - T Shirt For Man - Sensible - Must Have - Designed - Urban Vibes,173,13% Off,66,Dhaka,315621452_BD-1426579200,11418,16,BD
296026480,Versatile -Choice and Remark -Comfortable Trouser & T-Shirt Combo - T Shirt - T Shirt- Avant-garde Qualityful - Easy To care and Longive,550,N/A,95,Dhaka,296026480_BD-1309908016,52250,14,BD
270702379,New Styile Full Sleeve  black  t-shirt for Men,248,45% Off,4400,Dhaka,270702379_BD-1242382676,1091200,376,BD
270098683,Alhamdulillah Printed Casual T-Shirt For Men - A Round Neck Casual Wear Reflecting Your Thankfulness and Style,90,55% Off,4200,Dhaka,270098683_BD-1241821637,378000,474,BD
238123088,Premium t-Shirt for Men - fabric soft to wearing,257,60% Off,52,Dhaka,238123088_BD-1830900416,13364,5,BD
232870735,Friends Forever Gol Gola Tshirt By Afia Garments,115,59% Off,38,Dhaka,232870735_BD-1175625915,4370,4,BD
229318610,Black printed Exclusive Summer Combo T-Shirt & Pant,299,50% Off,59,Dhaka,229318610_BD-1172962996,17641,11,BD
320179253,Half Sleeve Chinese Printed Microfibre Tshirts for Women and girls,99,51% Off,692,Dhaka,320179253_BD-1638051716,68508,82,BD
228644688,Black Cotton&Polyester T-Shirt For Men - T Shirt - T Shirt - T Shirt,199,50% Off,521,Dhaka,228644688_BD-1172450522,103679,36,BD
226395980,Multicolor Cotton Stylish Short Sleeve T-Shirt For Men_TShirt For Man,450,N/A,59,Dhaka,226395980_BD-1170962630,26550,19,BD
204223366,New Full Sleeve Jarsey T-Shirt for Men - Comfortable and Stylish for Everyday Casual Wear,325,62% Off,1700,Dhaka,204223366_BD-1152897078,552500,335,BD
136864158,Olive Cotton Short Sleeve T-Shirt for Men - Genji Inspired Fashion - Qualityful,,,,,,,,
326099111,Exclusive New Stylish Combo T-Shirt & Full Pant,299,69% Off,15,Dhaka,326099111_BD-1570691835,4485,2,BD
315052477,Stylish - Modern Vibe - Highly Sustainable - Short Sleeve T-Shirt For Mens - T Shirt For Man - Durabilty Assured - Designed - Urban Vibes,257,43% Off,12,Dhaka,315052477_BD-1421075180,3084,3,BD
313986655,Short Sleeve T Shirt For Women,199,63% Off,1500,Dhaka,313986655_BD-1409410097,298500,206,BD
367736944,2024 New Excellent T-shirts Of Good Quality Men's half-sleeved T-shirts,99,50% Off,N/A,Dhaka,367736944_BD-1835343981,#VALUE!,A,BD
349931151,Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail,199,N/A,28,Dhaka,349931151_BD-1812645199,5572,4,BD
324444210,Manfare's 𝐈𝐬𝐥𝐚𝐦𝐢𝐜 𝐂𝐚𝐥𝐥𝐢𝐠𝐫𝐚𝐩𝐡𝐲 𝐓-𝐒𝐡𝐢𝐫𝐭 - MF-533,427,22% Off,158,Dhaka,324444210_BD-1552791918,67466,35,BD
